id;name;category;thickness_mm;price;edgePrice;image;discount;status;description;pros;care;supplier;supplierUrl;datasheetUrl;Column1;_1;_2;_3;id_4
black-forest-20-mm-granit;black forest (20 mm);granit;20;;;/materials/Black_Forest.jpg;;backorder;black & gold är en intensiv vågig svart marmor som bryts i pakistan. mot en svart bakgrund slingrar sig gyllenbruna och vita linjer vilket ger stenen ett unikt utseende och karaktär.;;;;;;;;;;
black-forest-30-mm-granit;black forest (30 mm);granit;30;;;/materials/Black_Forest.jpg;;backorder;black & gold är en intensiv vågig svart marmor som bryts i pakistan. mot en svart bakgrund slingrar sig gyllenbruna och vita linjer vilket ger stenen ett unikt utseende och karaktär.;;;;;;;;;;
black-pearl-20-mm-granit;black pearl (20 mm);granit;20;;;/materials/Black_Pearl.jpg;;backorder;black pearl är en indisk granit med guld- och silverfärgade samt flerfärgade prickar på en jämn svart bakgrund.;;;;;;;;;;
black-pearl-30-mm-granit;black pearl (30 mm);granit;30;;;/materials/Black_Pearl.jpg;;backorder;black pearl är en indisk granit med guld- och silverfärgade samt flerfärgade prickar på en jämn svart bakgrund.;;;;;;;;;;
blanco-orion-20-mm-kompositsten;blanco orion (20 mm);kvarts/komposit;20;;;/materials/Blanco_Orion.jpg;;backorder;kompositstenskivor i silestone blanco orion material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
blanco-orion-30-mm-kompositsten;blanco orion (30 mm);kvarts/komposit;30;;;/materials/Blanco_Orion.jpg;;backorder;kompositstenskivor i silestone blanco orion material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
blanco-zeus-20-mm-kompositsten;blanco zeus (20 mm);kvarts/komposit;20;;;/materials/Blanco_Zeus.jpg;;backorder;kompositstenskivor i silestone blanco zeus material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
blanco-zeus-30-mm-kompositsten;blanco zeus (30 mm);kvarts/komposit;30;;;/materials/Blanco_Zeus.jpg;;backorder;kompositstenskivor i silestone blanco zeus material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
blue-roma-20-mm-kvartsit;blue roma (20 mm);kvartsit;20;;;/materials/Blue_Roma.jpg;;backorder;blue roma är en kvartsit från brasilien med gråblå bakgrund och det flytande gyllenbruna mönstret.;;;;;;;;;;
blue-roma-30-mm-kvartsit;blue roma (30 mm);kvartsit;30;;;/materials/Blue_Roma.jpg;;backorder;blue roma är en kvartsit från brasilien med gråblå bakgrund och det flytande gyllenbruna mönstret.;;;;;;;;;;
breccia-sarda-scorpion-20-mm-marmor;breccia sarda / scorpion (20 mm);marmor;20;;;/materials/Breccia_Sarda_Scorpion.jpg;;backorder;breccia sarda, även känd som daino reale eller scorpion, är en elfenbenbeige marmor från italien. den används ofta till golv, trappor och fönsterbänkar. på grund av en hög absorptionsförmåga rekommenderas den inte till kök. lämplig för badrum, men tvättmedel kan orsaka fläckar.;;;;;;;;;;
breccia-sarda-scorpion-30-mm-marmor;breccia sarda / scorpion (30 mm);marmor;30;;;/materials/Breccia_Sarda_Scorpion.jpg;;backorder;breccia sarda, även känd som daino reale eller scorpion, är en elfenbenbeige marmor från italien. den används ofta till golv, trappor och fönsterbänkar. på grund av en hög absorptionsförmåga rekommenderas den inte till kök. lämplig för badrum, men tvättmedel kan orsaka fläckar.;;;;;;;;;;
bricmate-norrvange-grey-12-mm-keramik;bricmate norrvange grey (12 mm);keramik;12;;;/materials/Bricmate_Norrvange_Grey.jpg;;backorder;norrvange grey är en keramisk bänkskiva med matt yta, rik variation med fosiliknande och naturliga detaljer.;;;;;;;;;;
brilliant-arabesco-20-mm-kompositsten;brilliant arabesco (20 mm);kvarts/komposit;20;;;/materials/Brilliant_Arabesco.jpg;;backorder;kompositstenskivor i brilliant arabesco material är starka, hållbara och extremt hygienisk. kompositstenskivor består av över 90 % naturlig sten, resten är lim, färg och tillsatser för att förbättra de tekniska egenskaperna. en bänkskiva i kompositsten är ett konstverk!;;;;;;;;;;
brilliant-arabesco-30-mm-kompositsten;brilliant arabesco (30 mm);kvarts/komposit;30;;;/materials/Brilliant_Arabesco.jpg;;backorder;kompositstenskivor i brilliant arabesco material är starka, hållbara och extremt hygienisk. kompositstenskivor består av över 90 % naturlig sten, resten är lim, färg och tillsatser för att förbättra de tekniska egenskaperna. en bänkskiva i kompositsten är ett konstverk!;;;;;;;;;;
brown-silk-20-mm-kvartsit;brown silk (20 mm);kvartsit;20;;;/materials/Brown_Silk.jpg;;backorder;brown silk är en kvartsit med en skiktad struktur som påminner om ett trämönster.effekten kompletteras av mineraler som har bildat kvistliknande cirklar mellan linjerna.;;;;;;;;;;
brown-silk-30-mm-kvartsit;brown silk (30 mm);kvartsit;30;;;/materials/Brown_Silk.jpg;;backorder;brown silk är en kvartsit med en skiktad struktur som påminner om ett trämönster.effekten kompletteras av mineraler som har bildat kvistliknande cirklar mellan linjerna.;;;;;;;;;;
burnt-cordite-20-mm-kompositsten;burnt cordite (20 mm);kvarts/komposit;20;;;/materials/Burnt_Cordite.jpg;;backorder;kvartsen caesarstone burnt cordite är en minimalistisk och helsvart arbetsyta. det är en elegant och modern lösning som passar för alla rum.;;;;;;;;;;
calacatta-anitque-20-mm-marmor;calacatta antique;marmor;20;;;/materials/Calacatta_Antique.jpg;;backorder;italiensk krämvit marmor med dramatiska grå vener och varma guld/bruna accenter.;;;;;;;;;;
calacatta-belgia-20-mm-marmor;calacatta belgia (20 mm);marmor;20;;;/materials/Calacatta_Belgia.jpg;;backorder;calacatta belgia är en vit marmor från italien. på grund av sina karaktäristiska och intensiva vener passar materialet väl för stora ytor, köksytor, bordsskivor, väggbeklädnader i badrum samt för golv och trappsteg.;;;;;;;;;;
calacatta-belgia-30-mm-marmor;calacatta belgia (30 mm);marmor;30;;;/materials/Calacatta_Belgia.jpg;;backorder;calacatta belgia är en vit marmor från italien. på grund av sina karaktäristiska och intensiva vener passar materialet väl för stora ytor, köksytor, bordsskivor, väggbeklädnader i badrum samt för golv och trappsteg.;;;;;;;;;;
calacatta-pastino-20-mm-kompositsten;calacatta pastino (20 mm);kvarts/komposit;20;;;/materials/Calacatta_Pastino.jpg;;backorder;en kvartssten vars mönster påminner om de sprickor som bildas i is. dessa tillför dynamik och karaktär till den vita stenen.;;;;;;;;;;
calacatta-pastino-30-mm-kompositsten;calacatta pastino (30 mm);kvarts/komposit;30;;;/materials/Calacatta_Pastino.jpg;;backorder;en kvartssten vars mönster påminner om de sprickor som bildas i is. dessa tillför dynamik och karaktär till den vita stenen.;;;;;;;;;;
calacatta-serchio-20-mm-kompositsten;calacatta serchio (20 mm);kvarts/komposit;20;;;/materials/Calacatta_Serchio.jpg;;backorder;en kvartssten som karaktäriseras av de robusta ådror som speciellt väl påminner om den flod som flyter i bergen;;;;;;;;;;
calacatta-serchio-30-mm-kompositsten;calacatta serchio (30 mm);kvarts/komposit;30;;;/materials/Calacatta_Serchio.jpg;;backorder;en kvartssten som karaktäriseras av de robusta ådror som speciellt väl påminner om den flod som flyter i bergen;;;;;;;;;;
calacatta-viola-20-mm-marmor;calacatta viola (20 mm);marmor;20;;;/materials/Calacatta_Viola.jpg;;backorder;ljusgrå/vit kvarts med mjukt dimmiga skiftningar och finstämda vener.;;;;;;;;;;
calacatta-volegno-20-mm-kompositsten;calacatta volegno (20 mm);kvarts/komposit;20;;;/materials/Calacatta_Volegno.jpg;;backorder;ljusgrå/vit kvarts med mjukt dimmiga skiftningar och finstämda vener.;;;;;;;;;;
calacatta-volegno-30-mm-kompositsten;calacatta volegno (30 mm);kvarts/komposit;30;;;/materials/Calacatta_Volegno.jpg;;backorder;en kvartssten med naturgestaltning, vars spännande och sammansatta mönster kantas av guldfärgade detaljer.;;;;;;;;;;
cambrian-black-20-mm-granit;cambrian black (20 mm);granit;20;;;/materials/Cambrian_Black.jpg;;backorder;cambrian black är en nästan svart granit från nordamerika (kanada), traditionell men samtidigt modern.;;;;;;;;;;
cambrian-black-30-mm-granit;cambrian black (30 mm);granit;30;;;/materials/Cambrian_Black.jpg;;backorder;cambrian black är en nästan svart granit från nordamerika (kanada), traditionell men samtidigt modern.;;;;;;;;;;
casa-blanca-30-mm-granit;casa blanca;granit;30;;;/materials/casa-blanca-re66.jpg;;backorder;casa blanca är en brasiliansk granit i vit–ljusgrå ton med mörkgrå/svarta band och livfull ådring – ett tåligt och tidlöst val för bänkskivor och interiör.;;;;;;;;;;
cosmic-black-20-mm-granit;cosmic black (20 mm);granit;20;;;/materials/Cosmic_Black.jpg;;backorder;cosmic black är svart brasiliansk granit med svart bakgrund, vita linjer och brunröda fläckar.;;;;;;;;;;
crema-perla-20-mm-kalksten;crema perla (20 mm);kalksten;20;;;/materials/Crema_Perla.jpg;;backorder;krämfärgad grå-beige kalksten med jämnt, lugnt uttryck.;;;;;;;;;;
crema-perla-30-mm-kalksten;crema perla (30 mm);kalksten;30;;;/materials/Crema_Perla.jpg;;backorder;krämfärgad grå-beige kalksten med jämnt, lugnt uttryck.;;;;;;;;;;
crystal-anthracite-20-mm-kompositsten;crystal anthracite (20 mm);kvarts/komposit;20;;;/materials/Crystal_Anthracite.jpg;;backorder;kompositstenskivor i crystal anthracite material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
crystal-anthracite-30-mm-kompositsten;crystal anthracite (30 mm);kvarts/komposit;30;;;/materials/Crystal_Anthracite.jpg;;backorder;kompositstenskivor i crystal anthracite material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
crystal-nevada-20-mm-kompositsten;crystal nevada (20 mm);kvarts/komposit;20;;;/materials/Crystal_Nevada.jpg;;backorder;kompositstenskivor i crystal nevada material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
crystal-nevada-30-mm-kompositsten;crystal nevada (30 mm);kvarts/komposit;30;;;/materials/Crystal_Nevada.jpg;;backorder;kompositstenskivor i crystal nevada material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
crystal-quartz-blue-20-mm-semiprecious;crystal kvarts blue;semi precious;30;;;/materials/Crystal_Quartz_Blue.jpg;;backorder;halvädelsten från brasilien med kristallelement.;;;;;;;;;;
crystal-royal-20-mm-kompositsten;crystal royal (20 mm);kvarts/komposit;20;;;/materials/Crystal_Royal.jpg;;backorder;crystal royal är ett mycket mer praktiskt alternativ till naturlig kalksten. till skillnad från kalksten är den inte porös, och dessutom stark. naturligt beige bakgrund som accentueras av små bitar av kvarts. om du älskar kalksten men har undvikit det på grund av praktiska skäl, är detta bänkskivematerialet för dig.;;;;;;;;;;
crystal-royal-30-mm-kompositsten;crystal royal (30 mm);kvarts/komposit;30;;;/materials/Crystal_Royal.jpg;;backorder;crystal royal är ett mycket mer praktiskt alternativ till naturlig kalksten. till skillnad från kalksten är den inte porös, och dessutom stark. naturligt beige bakgrund som accentueras av små bitar av kvarts. om du älskar kalksten men har undvikit det på grund av praktiska skäl, är detta bänkskivematerialet för dig.;;;;;;;;;;
double-brown-20-mm-kvartsit;double brown (20 mm);kvartsit;20;;;/materials/Double_Brown.jpg;;backorder;double brown är en beigeaktig kvartsit från brasilien med ett intressant, stundom litet marmorliknande mönster. stenens kristalliniska struktur påminner å andra sidan snarare om granit. dess hårdhet i mohs skala kan jämföras med kvartssten (7, marmor 2-3, granit 5-6).;;;;;;;;;;
double-brown-30-mm-kvartsit;double brown (30 mm);kvartsit;30;;;/materials/Double_Brown.jpg;;backorder;double brown är en beigeaktig kvartsit från brasilien med ett intressant, stundom litet marmorliknande mönster. stenens kristalliniska struktur påminner å andra sidan snarare om granit. dess hårdhet i mohs skala kan jämföras med kvartssten (7, marmor 2-3, granit 5-6).;;;;;;;;;;
elegance-eco-nev-20-mm-kompositsten;elegance eco nev (20 mm);kvarts/komposit;20;;;/materials/Elegance_Eco_Nev.jpg;;backorder;kompositstenskivor i elegance eco nev material är starka, hållbara och extremt hygienisk. dessa av ingen porer, som skulle kunna dras från en mängd olika materialen. kom ock kolla.;;;;;;;;;;
elegance-eco-nev-30-mm-kompositsten;elegance eco nev (30 mm);kvarts/komposit;30;;;/materials/Elegance_Eco_Nev.jpg;;backorder;kompositstenskivor i elegance eco nev material är starka, hållbara och extremt hygienisk. dessa av ingen porer, som skulle kunna dras från en mängd olika materialen. kom ock kolla.;;;;;;;;;;
eternal-calacatta-gold-20-mm-kompositsten;eternal calacatta gold (20 mm);kvarts/komposit;20;;;/materials/Eternal_Calacatta_Gold.jpg;;backorder;kompositstenskivor i silestone eternal calacatta gold material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
eternal-calacatta-gold-30-mm-kompositsten;eternal calacatta gold (30 mm);kvarts/komposit;30;;;/materials/Eternal_Calacatta_Gold.jpg;;backorder;kompositstenskivor i silestone eternal calacatta gold material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
eternal-marquina-20-mm-kompositsten;eternal marquina (20 mm);kvarts/komposit;20;;;/materials/Eternal_Marquina.jpg;;backorder;kompositstenskivor i silestone eternal marquina material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
eternal-marquina-30-mm-kompositsten;eternal marquina (30 mm);kvarts/komposit;30;;;/materials/Eternal_Marquina.jpg;;backorder;kompositstenskivor i silestone eternal marquina material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
eternal-serena-20-mm-kompositsten;eternal serena (20 mm);kvarts/komposit;20;;;/materials/Eternal_Serena.jpg;;backorder;kompositstenskivor i silestone eternal serena material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
eternal-serena-30-mm-kompositsten;eternal serena (30 mm);kvarts/komposit;30;;;/materials/Eternal_Serena.jpg;;backorder;kompositstenskivor i silestone eternal serena material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
eternal-statuario-20-mm-kompositsten;eternal statuario (20 mm);kvarts/komposit;20;;;/materials/Eternal_Statuario.jpg;;backorder;kompositstenskivor i silestone eternal statuario material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
eternal-statuario-30-mm-kompositsten;eternal statuario (30 mm);kvarts/komposit;30;;;/materials/Eternal_Statuario.jpg;;backorder;kompositstenskivor i silestone eternal statuario material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
fantastico-arni-20-mm-marmor;fantastico arni (20 mm);marmor;20;;;/materials/Fantastico_Arni.jpg;;backorder;fantastico arni är en vit marmor med ett kraftigt vågmönster. dess hela skönhet framträder beroende av stenens mått – ju större yta, desto vackrare resultat. passar utmärkt till att skapa en spegeleffekt, för s.k. book-match ytor.;;;;;;;;;;
fantastico-arni-30-mm-marmor;fantastico arni (30 mm);marmor;30;;;/materials/Fantastico_Arni.jpg;;backorder;fantastico arni är en vit marmor med ett kraftigt vågmönster. dess hela skönhet framträder beroende av stenens mått – ju större yta, desto vackrare resultat. passar utmärkt till att skapa en spegeleffekt, för s.k. book-match ytor.;;;;;;;;;;
goldfinch-20-mm-kompositsten;goldfinch (20 mm);kvarts/komposit;20;;;/materials/Goldfinch.jpg;;backorder;kvartsen caesarstone goldfinch kombinerar gyllene ådror med jordnära toner. perfekt för lyxiga arbetsytor i moderna rum.;;;;;;;;;;
goldfinch-30-mm-kompositsten;goldfinch (30 mm);kvarts/komposit;30;;;/materials/Goldfinch.jpg;;backorder;kvartsen caesarstone goldfinch kombinerar gyllene ådror med jordnära toner. perfekt för lyxiga arbetsytor i moderna rum.;;;;;;;;;;
grigio-aveiro-20-mm-granit;grigio aveiro (20 mm);granit;20;;;/materials/Grigio_Aveiro.jpg;;backorder;grigio aveiro är en grå prickig granit från portugal. på grund av ett typiskt jämnt kornigt och för graniten karaktäristiskt mönster kommer uppkomna fläckar vid ett mera slarvigt handhavande inte att synas mot den grå bakgrunden, men materialet kommer säkerligen att överträffas av mörk granit när det gäller styrka och säkerhet mot nedsmutsning.;;;;;;;;;;
grigio-aveiro-30-mm-granit;grigio aveiro (30 mm);granit;30;;;/materials/Grigio_Aveiro.jpg;;backorder;grigio aveiro är en grå prickig granit från portugal. på grund av ett typiskt jämnt kornigt och för graniten karaktäristiskt mönster kommer uppkomna fläckar vid ett mera slarvigt handhavande inte att synas mot den grå bakgrunden, men materialet kommer säkerligen att överträffas av mörk granit när det gäller styrka och säkerhet mot nedsmutsning.;;;;;;;;;;
harmonia-yosemite-20-mm-kompositsten;harmonia yosemite (20 mm);kvarts/komposit;20;;;/materials/Harmonia_Yosemite.jpg;;backorder;kompositstenskivor i harmonia yosemite material är starka, hållbara och extremt hygienisk.;;;;;;;;;;
